,omega,alpha,beta,gamma,x,sample,omega_wo_exo,alpha_wo_exo,beta_wo_exo,omega_with_exo,alpha_with_exo,beta_with_exo,gamma_with_exo,without_exo_MSE,with_exo_MSE,without_exo_logll,with_exo_logll,without_exo_opt_suc,with_exo_opt_suc
67,0,0.15,0.8,0.45,"[[0.04], []]",17,0.4874491396334693,0.12740856250461502,0.8157283507630769,0.06907747076027011,0.12053942284217269,0.8174068333467599,0.4323440430347254,2.1863902191578783,1.0325858036614655,-2914.6283071504895,-2904.7194946590116,True,True
68,0,0.15,0.8,0.45,"[[0.04], []]",18,0.4057706091808272,0.1428493084511804,0.8121086169419202,4.9478937179120674e-05,0.13183180881190407,0.8189428525254862,0.4272732237786226,1.5397500535261037,0.33309105386281035,-2926.371458891005,-2918.3544694010934,True,True
69,0,0.15,0.8,0.45,"[[0.04], []]",19,0.5498324040579491,0.21257246827232212,0.7545540715689808,0.062280574449389225,0.22823132621009234,0.7531458719674615,0.4587823840444623,45.794626923309934,82.66856462952026,-3195.7015844787065,-3191.127753089108,True,True
70,0,0.15,0.8,0.45,"[[0.04], []]",20,0.4618349368651136,0.13805272985564515,0.8030745031077992,4.0616156207632447e-05,0.12518316196916005,0.8181956797517651,0.45795484930064106,1.2573165651576694,0.5939411262720087,-2852.5909116824823,-2843.3145394814583,True,True
71,0,0.15,0.8,0.45,"[[0.04], []]",21,0.3895921669668242,0.13443050462865283,0.8156184634071052,8.4360465969281e-06,0.12699523047553293,0.8240744927679979,0.3978377681958608,1.5748238604787077,0.47798265753634933,-2865.700823074855,-2853.49263781798,True,True
72,0,0.15,0.8,0.45,"[[0.04], []]",22,0.445456949449733,0.14608203266179368,0.7904315352110841,0.10971216343632635,0.15210176975937828,0.7933502219480429,0.2919972560689354,1.9534285799536912,0.47434987466047357,-2795.1426157673404,-2790.2600235008613,True,True
73,0,0.15,0.8,0.45,"[[0.04], []]",23,0.5299078749206119,0.15559525571842042,0.7773568179766082,0.1068107805126373,0.13976048168823654,0.7851181713703091,0.4880282769941015,1.4577036143611868,0.49005480960123293,-2852.9912516825407,-2844.168872961575,True,True
74,0,0.15,0.8,0.45,"[[0.04], []]",24,0.48136713546547344,0.13677173201993278,0.7928457743535816,0.14337356145542993,0.12140213513883547,0.8113513901522917,0.3107030650109275,1.7725922035871167,1.123171545207859,-2790.967748111946,-2786.5634722221785,True,True
75,0,0.15,0.8,0.45,"[[0.04], []]",25,0.4603806525657923,0.14652578605702174,0.7966460681152381,0.10737400506915507,0.12022694018234135,0.8292902131513024,0.2848185671741136,1.956294221073699,0.8213406471551048,-2884.942961287202,-2879.8758376343444,True,True
76,0,0.15,0.8,0.45,"[[0.04], []]",26,0.33238160517596194,0.1288362059273221,0.8339667005058159,0.0001297418357493145,0.12637565295503714,0.8238776085398732,0.4522516787054475,1.4633990565126174,0.44958012600688513,-2916.801925365332,-2907.6864296601475,True,True
77,0,0.15,0.8,0.45,"[[0.04], []]",27,0.2736495039510998,0.11737215956120575,0.8370408034648319,6.337980024800248e-06,0.12493661715071488,0.807919548839643,0.3926626318268157,2.430251803434147,1.2864993063651295,-2722.6232578092604,-2708.881600026596,True,True
