adjusted_date,mean_pos_sentiment,mean_neg_sentiment,mean_neutral_sentiment,mean_pos_preamble_sentiment,mean_neg_preamble_sentiment,mean_neutral_preamble_sentiment
17/4/22,0.080503404,0.03049705,0.8889996,0.03688627,0.049199518,0.91391414
17/4/23,0.03747251066666666,0.6480231366666667,0.31450433333333333,0.035286850333333335,0.63434749,0.3303657053333333
17/4/24,0.4691950735,0.4865063215,0.0442986325,0.45621797350000004,0.4790693685,0.064712693
17/5/20,0.09832206,0.30898148,0.5926964,0.08954482,0.14706232,0.76339287
17/5/21,0.2675895,0.43814534,0.29426515,0.19755754,0.14651485,0.65592766
17/5/22,0.16006898614999998,0.524631343,0.315299665,0.10964281899999999,0.5123136149999999,0.3780435065
17/5/23,0.061534107,0.08571307,0.8527528,0.041577216,0.09114335,0.86727947
17/5/24,0.14277703,0.71513593,0.14208709,0.10990032,0.70168006,0.18841963
17/6/21,0.45306477,0.018191295,0.528744,0.18960944,0.016351018,0.7940395
17/6/22,0.0267376865,0.695313665,0.277948627,0.0227410735,0.78943132,0.18782760799999998
17/6/23,0.5750068,0.0746063,0.35038695,0.5004687,0.052513644,0.4470176
17/7/23,0.4973470266666667,0.37666875333333333,0.12598419333333336,0.4829751009999999,0.3387313766666667,0.1782935
17/7/24,0.01679305,0.7714317500000001,0.211775155,0.019932526,0.652691075,0.32737639500000004
17/8/20,0.078565426,0.031102944,0.89033157,0.045442242,0.052554,0.90200377
17/8/21,0.0200700555,0.78705658,0.192873408,0.0217909895,0.752097215,0.22611175
17/8/24,0.022758432,0.71363896,0.26360267,0.02882816,0.59185237,0.37931943
17/9/23,0.11771843,0.7720883,0.11019323,0.07506709,0.8082977,0.11663526
18/1/22,0.45917192,0.4328883,0.107939854,0.6293006,0.0829572,0.28774217
18/1/23,0.27251744,0.020141127,0.70734143,0.20572676,0.019480158,0.7747931
18/10/23,0.11964694,0.82738006,0.052972954,0.19595371,0.6891492,0.114897095
18/11/19,0.032957483,0.071304016,0.8957385,0.026670143,0.04076406,0.93256575
18/11/20,0.70318997,0.014707086,0.28210288,0.41361365,0.021688173,0.56469816
18/11/21,0.33946564,0.0140814885,0.646452865,0.285340015,0.013795826,0.700864185
18/11/23,0.0377876425,0.48610940199999997,0.476102943,0.0276200535,0.486992945,0.4853869265
18/12/23,0.018559167,0.89198434,0.08945653,0.022065163,0.7806239,0.19731095
18/2/22,0.011653665,0.86380803,0.124538259,0.01442889525,0.8584723750000001,0.127098675
18/3/21,0.033424623,0.29264125,0.67393416,0.029067423,0.14350906,0.8274235
18/3/22,0.086429514,0.049903322,0.86366725,0.061546627,0.028138645,0.9103147
18/3/24,0.11083472600000001,0.4992386475,0.389926659,0.048413178,0.48217978,0.4694070575
18/4/22,0.151470869,0.4292942225,0.41923491,0.11718680100000001,0.300231331,0.5825819299999999
18/4/24,0.53538299,0.059322447,0.405294633,0.457491055,0.116587235,0.425921745
18/5/20,0.0334085665,0.6982531,0.268338335,0.042718478500000004,0.53441388,0.42286761000000006
18/5/21,0.11458151,0.7117162,0.1737023,0.043552015,0.89732975,0.059118252
18/5/24,0.008503538,0.9659611,0.025535388,0.009615363,0.95999795,0.030386792
18/6/22,0.010540046,0.9687442,0.020715699,0.012634468,0.9614263,0.025939256
18/6/24,0.017779417,0.95776623,0.024454383,0.028792784,0.92205995,0.0491472
18/7/23,0.06421338,0.03180218,0.9039845,0.06522193,0.03172435,0.90305376
18/7/24,0.048684279,0.46080454800000004,0.49051119,0.0496436645,0.40915703400000003,0.541199295
18/8/20,0.01689709,0.8412607,0.14184223,0.01850024,0.67612886,0.30537084
18/8/21,0.044267673,0.017828153,0.9379041,0.031179497,0.022348182,0.94647235
18/8/22,0.06576733,0.038217463,0.89601517,0.07172475,0.021053813,0.9072215
18/8/23,0.036382735,0.54400712,0.41961017500000003,0.0306582875,0.525589175,0.443752568
18/9/20,0.0108841425,0.9409335,0.048182387,0.016063608,0.9039332,0.080003224
18/9/23,0.14582992,0.7999314,0.054238632,0.11081855,0.7857032,0.1034783
18/9/24,0.5914934,0.015623663,0.39288294,0.5895493,0.019574935,0.39087576
19/1/21,0.25849336,0.008006959,0.73349965,0.26386374,0.008988674,0.7271476
19/10/20,0.14385691,0.0119755315,0.8441676,0.182622,0.014187619,0.8031903
19/10/22,0.3246025,0.61815983,0.05723766,0.6185027,0.3057137,0.075783655
